time,gyro_x,gyro_y,gyro_z,setpoint_roll,setpoint_pitch,setpoint_yaw,throttle
0.0,0.0027998470094441775,0.17235887242381698,0.18224138195477907,0.0,0.1783068598768347,0.1932653061713073,0.3750168267920075
0.001,0.0142741077249233,0.1947751048862683,0.19777102809541375,0.006785695469794662,0.18244377717738547,0.19448798360832317,0.3720584281095602
0.002,0.01551054367740178,0.1997314018236993,0.18738369305394653,0.013570522990037852,0.18656756783340503,0.1957051136472884,0.39852396506231386
0.003,-0.003292619134317387,0.14991549820225222,0.14767428749097827,0.020353614722196406,0.19067793514234255,0.19691666157189464,0.36534097777569335
0.004,-0.0033654746801954055,0.1326083924289625,0.16869485273964313,0.027134103049759564,0.19477458336744344,0.19812259282505268,0.3854238002008689
0.005,0.0004329273962254193,0.19139537219624816,0.17661801769574534,0.033911120689214716,0.19885721775902732,0.1993228730098782,0.38503688596981017
0.006,-0.048569783736608634,0.10330346978686546,0.16982112563915325,0.040683800800980455,0.20292554457569478,0.2005174678906727,0.38540147603493446
0.007,0.051517177314524425,0.2171066765032712,0.21124770270801377,0.047451277100282956,0.20697927110546196,0.20170634339390028,0.3941012089851568
0.008,0.001888333779232765,0.15748252227856396,0.1631487247787459,0.05421268396796135,0.21101810568682092,0.20288946560915913,0.3818321336174565
0.009,0.05808561913568647,0.21279658340380117,0.1989482450146149,0.060967156561187896,0.21504175772972411,0.2040668007901491,0.39427516016974706
0.01,0.0656122803158639,0.19031432518887953,0.16912472181056606,0.067713830924089,0.2190499377364923,0.20523831535563422,0.41042778791434376
0.011,0.0286152403831452,0.1443128451773891,0.15237495301530116,0.07445184409825262,0.22304235732264358,0.2064039758904003,0.38492879123764473
0.012,0.034268256060481235,0.18156675512733828,0.17042242056719123,0.08118033423310818,0.22701872923764224,0.20756374914620826,0.3625296238285272
0.013,0.023056741990727696,0.193961130011574,0.16625709543948824,0.08789844069616477,0.23097876738556622,0.20871760204274242,0.3853608095767617
0.014,0.04241639970141271,0.18009837091723385,0.17267685013205541,0.09460530418309357,0.2349221868456914,0.20986550166855403,0.3843402922137635
0.015,0.09782662034003099,0.23346146267986273,0.19658858470938576,0.10130006682764033,0.23884870389299154,0.2110074152819999,0.3922114513595349
0.016,0.051937526793871744,0.1795252864356065,0.18994213445762714,0.10798187231135387,0.24275803601855162,0.21214331031217656,0.36361630401612555
0.017,0.15022512226403908,0.2696462246309718,0.21039433091579424,0.11464986597311683,0.24664990194989436,0.2132731543598491,0.3915969455864327
0.018,0.10119766908949068,0.1911092453702958,0.1633057848119519,0.12130319491846409,0.2505240216712175,0.21439691519837514,0.3828036806383469
0.019,0.11443793217292039,0.24772979865483252,0.17640425705750137,0.12794100812867554,0.2543801164435405,0.2155145607746245,0.39765138504901415
0.02,0.08413109057923958,0.19285463202929298,0.16665409367258313,0.1345624565696287,0.25821790882475965,0.216626059209893,0.38195482143416354
0.021,0.034084555166300816,0.17543367948342356,0.18936655950831277,0.14116669330039763,0.26203712268960955,0.21773137880081186,0.3987497957889487
0.022,0.11037996826167337,0.21310739513226537,0.20159603784156488,0.14775287358158398,0.26583748324953044,0.21883048802025215,0.37036288788910315
0.023,0.08979454621184804,0.22125054372762684,0.2084026649507279,0.15432015498336663,0.2696187170724385,0.21992335551822387,0.3888626366095958
0.024,0.10369735412366887,0.25388182403101744,0.2051457763187065,0.16086769749325572,0.2733805521023993,0.2210099501227702,0.3771448451202632
0.025,0.14709544819074316,0.31444871383787076,0.19628303132950586,0.16739466362353755,0.2771227176792018,0.22209024084085657,0.3831069971321218
0.026,0.11824096559032325,0.23526542426507227,0.18253413205483848,0.1739002185183966,0.2808449445578323,0.22316419685925482,0.42176288324148725
0.027,0.19058313313556124,0.2585190272227604,0.1878342093127142,0.1803835300607009,0.2845469649278461,0.22423178754542192,0.3778844657755525
0.028,0.13323246453946352,0.208097700184869,0.18472053319742096,0.1868437689784369,0.28822851243263614,0.22529298244837379,0.38496557291053707
0.029,0.1357294613338902,0.20603925225530587,0.1927445760919399,0.19328010895078082,0.2918893221885974,0.22634775129955387,0.37586919721288486
0.03,0.16491817941421041,0.29108366022325305,0.20451754204840905,0.19969172671379196,0.295529130804185,0.22739606401369641,0.3860674881107146
0.031,0.13582616899373673,0.2814178927911055,0.1947932726894111,0.20607780216571572,0.29914767639886425,0.22843789068968462,0.3881092014727562
0.032,0.2104062854158356,0.32714781750668787,0.21192329484653544,0.2124375184718814,0.30274469862195375,0.22947320161140367,0.3812511222324397
0.033,0.15944856221646975,0.2893871235725923,0.19511532899343895,0.21877006216918268,0.3063199386713566,0.23050196724858799,0.4091395974096302
0.034,0.1948774720361263,0.2832156154290643,0.2181205712147715,0.2250746232701266,0.3098731393121811,0.23152415825766384,0.4042424169949655
0.035,0.19469062448795071,0.29643675487769106,0.21322841718822821,0.23135039536643792,0.313404044895249,0.23253974548258619,0.3791758261586946
0.036,0.1421749226829628,0.23308209536202168,0.18233934470581736,0.23759657573220588,0.3169124013754882,0.23354869995567032,0.4004951200619444
0.037,0.20542141244268097,0.3085231737833897,0.19924695053606886,0.24381236542655987,0.32039795633021234,0.23455099289841808,0.38509061505595493
0.038,0.1350571291027895,0.24383523735633572,0.20441639648721852,0.24999696939586072,0.3238604589772811,0.23554659572233871,0.3762569678632703
0.039,0.17468394505946722,0.2786793245038581,0.2219381900465428,0.2561495965753951,0.3272996601931447,0.23653548002976438,0.38255142680534365
0.04,0.24650086739233246,0.3425331307747625,0.24189454785501624,0.26226945999055973,0.33071531253076747,0.23751761761466006,0.37625103200800614
0.041,0.22771882416351197,0.28960281908143776,0.20386932798983093,0.26835577685752204,0.33410717023743164,0.23849298046342798,0.40277377149713073
