time,roll_setpoint,roll_gyro,pitch_setpoint,pitch_gyro,yaw_setpoint,yaw_gyro
0.0,3.221088436188455,-2.0228552237343917,3.543197279807301,-1.9794899813947116,2.2547619053319186,1.0775520709117095
0.001,3.299582398918418,0.376610672765497,3.62954063881026,0.36898691937277484,2.3097076792428926,2.2563120242892247
0.002,3.3777459409858164,2.4297774324331614,3.7155205350843983,3.001374882434204,2.364422158690071,3.6491994282933167
0.003,3.455574210797501,4.486301440189174,3.8011316318772517,5.42180314523757,2.4189019475582505,4.841391481012151
0.004,3.533062390490227,6.442284447722827,3.88636862953925,7.08901645896511,2.473143673343159,6.475579749321308
0.005,3.6102056963405573,8.10888964087987,3.9712262659746136,8.728420977553789,2.52714398743839,7.364140140042135
0.006,3.686999379171322,9.716623560805235,4.055699317088455,10.41228577304409,2.580899565419925,8.00938092073727
0.007,3.763438724754603,10.692913612431116,4.139782597230063,11.660239879247278,2.634407107328222,8.287453381913682
0.008,3.839519054211185,11.001761867818896,4.223470959632304,12.465360365475833,2.6876633379478294,8.624126142245823
0.009,3.9152357244064526,11.179175222972637,4.3067592968470985,13.128292039940623,2.740665007084517,8.909233040010077
0.01,3.9905841283426917,11.39359958257291,4.389642541176961,12.967491642952536,2.793408889839884,9.105658353831265
0.011,4.0655596955477415,11.185299668059354,4.472115665102516,12.69310707228957,2.845891786883419,8.77916286191088
0.012,4.140157892459986,10.584089061329573,4.5541736817059855,12.378883615585735,2.8981105247219903,8.600510754808708
0.013,4.214374222809629,10.41326665607914,4.635811645090592,11.543636206777208,2.95006195596674,8.07867029339648
0.014,4.28820422799622,9.789495915163256,4.7170246507958415,10.735019356835478,3.0017429595973537,7.379109346912361
0.015,4.3616434874624,9.297814970064577,4.797807836208641,9.958196380728175,3.05315044122368,7.014663672132453
0.016,4.4346876190638245,8.727405301341454,4.878156380970207,9.125113480540811,3.104281333344677,6.730556051768007
0.017,4.507332279435237,7.970868393970788,4.958065507378761,8.006673621231222,3.1551325956046656,6.18311787336313
0.018,4.5795731643526425,6.99101556628523,5.0375304807879075,6.8282351815698314,3.2057012150468496,5.457247401544947
0.019,4.651406009091567,6.504112735082784,5.116546610000724,6.047363425630952,3.2559842063640967,4.975140751169584
0.02,4.722826588781357,6.002242964332009,5.195109247659493,5.517735404591939,3.30597861214695,4.519559344205299
0.021,4.793830718755473,4.984298130010556,5.27321379063102,4.916226993651863,3.3556815031288307,4.025387140987745
0.022,4.864414254897774,4.527420243320333,5.350855680387552,4.675758938309263,3.4050899784284416,3.7632504516552716
0.023,4.934573093984735,4.166957873428298,5.428030403383209,4.149171699081979,3.454201165789314,3.0838843552466035
0.024,5.004303174023567,3.740575670515895,5.504733491425925,3.327949734929464,3.5030122218164967,2.8637480317475363
0.025,5.073600474586228,3.8629476289164497,5.580960522044851,3.155551614575053,3.5515203322103592,2.7410655791082177
0.026,5.142461017139256,3.9588130824523757,5.656707118853182,2.695572677652154,3.599722711997479,2.323212596699315
0.027,5.210880865369442,3.558526569037051,5.731968951906387,2.5319151793890655,3.6476166057586092,1.9330023265984508
0.028,5.278856125505255,3.1912649552081307,5.8067417380557815,1.812388004726659,3.6951992878536783,1.9026484936081114
0.029,5.346382946634043,2.773068107221496,5.881021241297448,1.5365205224051084,3.7424680626438303,1.855095835491979
0.03,5.413457521014937,2.2528897298734405,5.954803273116432,1.4047950825815478,3.7894202647104556,1.7755304237098308
0.031,5.480076084387463,1.611054545450206,6.028083692826209,1.1363876501709536,3.8360532590712237,1.3382829785607724
0.032,5.546234916275796,1.1903997777212405,6.100858407903376,0.5705728580319871,3.8823644413930567,0.9799595235915963
0.033,5.611930340288663,0.9648680729556292,6.17312337431753,-0.046435406902983534,3.928351238202064,0.5794752183296508
0.034,5.6771587244148485,0.5413449323425237,6.2448745968563335,-0.8519308375941583,3.974011107090394,-0.1634182749511739
0.035,5.741916481314269,-0.1207886440979955,6.316108129445697,-1.674781451582656,4.019341536919988,-0.6611441231931665
