time,roll_setpoint,roll_gyro,pitch_setpoint,pitch_gyro,yaw_setpoint,yaw_gyro
0.0,3.221088436188455,-3.114801188221345,3.543197279807301,-3.4641191254120196,2.2547619053319186,1.297657109748623
0.001,3.299582398918418,2.642218130819341,3.62954063881026,3.148208072410267,2.3097076792428926,4.676054509885189
0.002,3.3777459409858164,3.687652976072365,3.7155205350843983,5.114892184347095,2.364422158690071,5.582953979675814
0.003,3.455574210797501,1.8603351197564377,3.8011316318772517,2.4623987917785146,2.4189019475582505,3.5116298510958877
0.004,3.533062390490227,-0.645070288519304,3.88636862953925,0.07343429858542394,2.473143673343159,1.6573977210892628
0.005,3.6102056963405573,-1.76602957653022,3.9712262659746136,-1.5720315316161946,2.52714398743839,0.740746517648505
0.006,3.686999379171322,-2.9106756103671088,4.055699317088455,-3.250050260592279,2.580899565419925,-0.5623385531761402
0.007,3.763438724754603,-5.19989764612993,4.139782597230063,-5.628695091862169,2.634407107328222,-2.112609238706761
0.008,3.839519054211185,-5.6522728903134585,4.223470959632304,-6.460021009082423,2.6876633379478294,-2.691919420545144
0.009,3.9152357244064526,-2.6254607910643495,4.3067592968470985,-2.7478877901531664,2.740665007084517,-0.7123627593285885
0.01,3.9905841283426917,2.401727171497075,4.389642541176961,3.1592381869159896,2.793408889839884,2.634081670628315
0.011,4.0655596955477415,4.935960603813501,4.472115665102516,5.486617352361859,2.845891786883419,4.233971056382876
0.012,4.140157892459986,2.8096059900789854,4.5541736817059855,3.0763537615174705,2.8981105247219903,2.629346948737207
0.013,4.214374222809629,-1.1913536683249206,4.635811645090592,-1.6205901134473326,2.95006195596674,-0.19328137169859677
0.014,4.28820422799622,-3.293394310012073,4.7170246507958415,-4.166399573363532,3.0017429595973537,-1.9532918246153295
0.015,4.3616434874624,-3.425666231269351,4.797807836208641,-4.174959319570318,3.05315044122368,-1.9745449008926914
0.016,4.4346876190638245,-3.274321036488557,4.878156380970207,-4.4617571000105904,3.104281333344677,-2.106133341282245
0.017,4.507332279435237,-3.3115347310072054,4.958065507378761,-4.4660916862738445,3.1551325956046656,-2.1564655591553024
0.018,4.5795731643526425,-0.7098004133801428,5.0375304807879075,-1.6318335752156163,3.2057012150468496,-0.616809915108812
0.019,4.651406009091567,4.767119721927619,5.116546610000724,4.166110346345109,3.2559842063640967,2.9875159839735606
0.02,4.722826588781357,9.163547281118923,5.195109247659493,8.852686101784752,3.30597861214695,6.184897687513384
0.021,4.793830718755473,9.07853677734865,5.27321379063102,9.006307470561275,3.3556815031288307,6.2016014175367005
0.022,4.864414254897774,4.7300758298287455,5.350855680387552,4.809595097761633,3.4050899784284416,3.5491257076051204
0.023,4.934573093984735,0.9926644805327269,5.428030403383209,0.8728425526064376,3.454201165789314,0.9752486578630792
0.024,5.004303174023567,-0.01634332299748653,5.504733491425925,-0.44901039189248504,3.5030122218164967,0.33373726651264324
0.025,5.073600474586228,0.4519822381833407,5.580960522044851,-0.06023460511272205,3.5515203322103592,0.6894412205051708
0.026,5.142461017139256,0.4002475170843245,5.656707118853182,-0.39290134459940784,3.599722711997479,0.6050434104431437
0.027,5.210880865369442,1.39048249875747,5.731968951906387,0.8458941755904346,3.6476166057586092,1.1515494132114028
0.028,5.278856125505255,4.099790621527827,5.8067417380557815,3.975856899588889,3.6951992878536783,3.367393287284459
0.029,5.346382946634043,7.958936378322711,5.881021241297448,8.808204293591547,3.7424680626438303,6.291575258459609
0.03,5.413457521014937,8.836417770222626,5.954803273116432,9.807877727110665,3.7894202647104556,7.000686028389753
0.031,5.480076084387463,5.234163480548927,6.028083692826209,5.912049739936611,3.8360532590712237,4.475622441344904
0.032,5.546234916275796,0.017041832465933826,6.100858407903376,0.27272231772819167,3.8823644413930567,0.8795088892743186
0.033,5.611930340288663,-2.452033247762456,6.17312337431753,-2.2957143819430716,3.928351238202064,-0.9844201342903105
0.034,5.6771587244148485,-1.418490292239921,6.2448745968563335,-0.998560883483286,3.974011107090394,-0.060340641494843084
0.035,5.741916481314269,0.18677263884881246,6.316108129445697,0.9136622254605946,4.019341536919988,1.3191625834686485
0.036,5.806200068604601,1.6956001604251811,6.386820075465061,2.067649501746609,4.064340048023221,2.2361716262197495
0.037,5.8700059891434355,4.151648538993657,6.457006588057779,4.6451170087846645,4.109004192400405,3.9171260573030016
0.038,5.933330791305923,7.867375947767514,6.526663870436516,9.248936893057454,4.153331553914145,6.523049838641608
0.039,5.996171069257885,10.818295059155549,6.5957881761836745,12.247483261093784,4.19731974848052,8.269228243428582
0.04,6.058523463224383,8.865107942625166,6.664375809546822,10.150946543023093,4.240966424257068,6.964807777092741
0.041,6.120384659753688,3.6194960937403007,6.732423125729057,5.067879122326904,4.284269261827581,3.2704940492164893
0.042,6.181751391976656,-0.3495783290048142,6.7999265311743216,0.5454124161982676,4.3272259743836585,0.3933779481368047
0.043,6.242620439861469,-0.3353127327735157,6.866882483847616,0.2666285170117124,4.3698343079030275,0.14509868869532383
0.044,6.302988630463721,1.7450969535799414,6.933287493510094,3.307994092887551,4.4120920413246045,1.5096063270956144
0.045,6.3628528381718334,3.672601144664386,6.999138121989017,4.810373864736992,4.453996986720283,2.5909666634648705
0.046,6.422209984947755,4.707859988531498,7.064430983442531,5.677477775952407,4.495546989463429,3.2073701010004396
0.047,6.481057040562951,7.014874247867455,7.129162744619247,7.973275206575534,4.5367399283940655,4.742288463780563
0.048,6.5393910228296495,9.405094338611278,7.193330125112615,10.237209219686335,4.577573715980754,6.081157294938527
0.049,6.597208997827305,9.272071456211945,7.2569298976100365,9.938935327718262,4.618046298479113,5.927572252396859
0.05,6.654508080124296,4.670270972490224,7.319958888136727,5.299167680879246,4.658155656087007,2.749557401487627
0.051,6.711285432994797,-0.7255308751759051,7.382413976294277,0.14977655234873133,4.697899803096357,-0.8091154072327198
0.052,6.76753826863083,-1.7417873731661242,7.444292095493913,-1.1206894775187495,4.73727678804158,-1.6476756380996616
0.053,6.82326384834947,1.2856088573317024,7.505590233184417,1.952548312817889,4.776284693844628,0.47411557951641337
