time,roll_setpoint,gyro_roll,pitch_setpoint,gyro_pitch,yaw_setpoint,gyro_yaw
0.0,3.221088436188455,-4.843843122930566,3.543197279807301,2.581359177663035,2.2547619053319186,3.2978647250853586
0.001,3.299582398918418,-4.368387326010737,3.62954063881026,2.6816073317521893,2.3097076792428926,2.950492771701894
0.002,3.3777459409858164,-3.8252163303002837,3.7155205350843983,2.1656410914687596,2.364422158690071,2.596914533349546
0.003,3.455574210797501,-3.7122875030007823,3.8011316318772517,2.104031192646824,2.4189019475582505,2.194331598219035
0.004,3.533062390490227,-3.2081082444887756,3.88636862953925,1.9668035004936664,2.473143673343159,1.9427239902596718
0.005,3.6102056963405573,-2.912480164536141,3.9712262659746136,1.683586083162137,2.52714398743839,1.7140445298895783
0.006,3.686999379171322,-2.885130653686207,4.055699317088455,1.90970894413132,2.580899565419925,1.5115490144696255
0.007,3.763438724754603,-2.566492289335545,4.139782597230063,1.6287436203285053,2.634407107328222,1.4082633050258258
0.008,3.839519054211185,-2.5561720046410534,4.223470959632304,1.2800238157635317,2.6876633379478294,1.1545307442719395
0.009,3.9152357244064526,-2.27002315706112,4.3067592968470985,1.2068190550546514,2.740665007084517,0.8810270260075055
0.01,3.9905841283426917,-1.906305025560248,4.389642541176961,0.93039568570194,2.793408889839884,0.7200245529013984
0.011,4.0655596955477415,-1.2441294559334661,4.472115665102516,1.1338327000805213,2.845891786883419,0.5085512803005804
0.012,4.140157892459986,-1.0431870356073671,4.5541736817059855,0.593744104038563,2.8981105247219903,0.5766340003290635
0.013,4.214374222809629,-1.1201895014268377,4.635811645090592,0.46601500622164405,2.95006195596674,0.5277748577746922
0.014,4.28820422799622,-1.386126875394444,4.7170246507958415,0.004882743100939835,3.0017429595973537,0.3885291473454207
0.015,4.3616434874624,-1.1515432259473095,4.797807836208641,0.08114604233018753,3.05315044122368,0.5108370165061294
0.016,4.4346876190638245,-1.1490107884152594,4.878156380970207,0.2929505912412711,3.104281333344677,0.3748671548894199
0.017,4.507332279435237,-1.5674484824101445,4.958065507378761,0.3640078713146162,3.1551325956046656,0.4037614138187431
0.018,4.5795731643526425,-1.5332817019076495,5.0375304807879075,0.5504753225152619,3.2057012150468496,0.6750872919848896
0.019,4.651406009091567,-1.610873552174353,5.116546610000724,0.24306390028948172,3.2559842063640967,0.6048311836074886
0.02,4.722826588781357,-1.0834345851185505,5.195109247659493,0.239714265429164,3.30597861214695,0.6847213838293511
0.021,4.793830718755473,-1.1772776112133283,5.27321379063102,0.21251731416351338,3.3556815031288307,0.5151043962793689
0.022,4.864414254897774,-1.1231756310999776,5.350855680387552,0.14879361021086873,3.4050899784284416,0.4677028140415951
0.023,4.934573093984735,-1.0308100695219833,5.428030403383209,-0.03808976770620087,3.454201165789314,0.45667244874392915
0.024,5.004303174023567,-0.9014860518475907,5.504733491425925,0.08381746875065017,3.5030122218164967,0.4300164829409078
0.025,5.073600474586228,-0.6161171513825479,5.580960522044851,-0.20233464472602442,3.5515203322103592,0.2530765018673957
0.026,5.142461017139256,-0.4953174672421633,5.656707118853182,-0.18405334635531181,3.599722711997479,0.1354641976370899
0.027,5.210880865369442,-0.553168651362059,5.731968951906387,-0.13637699753013133,3.6476166057586092,-0.012841356776125606
0.028,5.278856125505255,-0.6278421422836395,5.8067417380557815,-0.19928099273037056,3.6951992878536783,0.04194203871066318
0.029,5.346382946634043,-0.7108591064547266,5.881021241297448,-0.457844304801865,3.7424680626438303,-0.06165008102011049
0.03,5.413457521014937,-0.25546805500442077,5.954803273116432,-0.34928919935740294,3.7894202647104556,-0.09593833242617228
0.031,5.480076084387463,-0.24568438788438304,6.028083692826209,-0.22277122289401324,3.8360532590712237,-0.24229701259163058
0.032,5.546234916275796,-0.18137117047564763,6.100858407903376,-0.2954264125160973,3.8823644413930567,-0.29260725318040215
0.033,5.611930340288663,-0.16784787127039635,6.17312337431753,-0.24959355080113624,3.928351238202064,-0.08532256808342079
0.034,5.6771587244148485,-0.5027444157040108,6.2448745968563335,-0.39583169364650334,3.974011107090394,-0.14048364007122266
0.035,5.741916481314269,-0.1603699435616635,6.316108129445697,-0.06145629365295002,4.019341536919988,-0.3431188258976212
0.036,5.806200068604601,-0.3410282984109376,6.386820075465061,0.3901391126930551,4.064340048023221,-0.16630189009873156
0.037,5.8700059891434355,-0.335679720514554,6.457006588057779,0.4245842984318596,4.109004192400405,-0.042457398235067154
0.038,5.933330791305923,-0.25959068326349355,6.526663870436516,0.5282767941726306,4.153331553914145,0.07623296541663728
0.039,5.996171069257885,-0.48279605136599435,6.5957881761836745,0.8081136183189584,4.19731974848052,0.14315341443526342
0.04,6.058523463224383,-0.49480065702833964,6.664375809546822,0.7968507227969158,4.240966424257068,0.2315843621171476
0.041,6.120384659753688,-0.3989912451625519,6.732423125729057,0.9954289977165725,4.284269261827581,0.05053900278582135
0.042,6.181751391976656,-0.01032594576800866,6.7999265311743216,0.6501975300287882,4.3272259743836585,0.030991252082346182
0.043,6.242620439861469,-0.27758515838157377,6.866882483847616,0.06371840825663266,4.3698343079030275,0.03959253381315719
0.044,6.302988630463721,-0.11395979043000284,6.933287493510094,0.20056510646224235,4.4120920413246045,0.21792959599401446
0.045,6.3628528381718334,0.09580306811925743,6.999138121989017,0.37735106315136135,4.453996986720283,0.010265796351294154
0.046,6.422209984947755,-0.12574088175962342,7.064430983442531,0.24514743103265013,4.495546989463429,-0.17267339030607398
0.047,6.481057040562951,-0.05966843757446713,7.129162744619247,0.05229089522494432,4.5367399283940655,-0.12738307661467246
0.048,6.5393910228296495,0.15571162418109674,7.193330125112615,0.07751272635576151,4.577573715980754,-0.11594625629205836
0.049,6.597208997827305,0.38940162221915364,7.2569298976100365,-0.016805617907519443,4.618046298479113,0.047067792389613464
0.05,6.654508080124296,0.2552691536212978,7.319958888136727,0.4028515166186474,4.658155656087007,0.07838869573154562
0.051,6.711285432994797,0.3777335980857839,7.382413976294277,0.1310614472776631,4.697899803096357,0.05618676720751033
0.052,6.76753826863083,0.8399073264745975,7.444292095493913,0.21606648509087722,4.73727678804158,0.21449926839667172
0.053,6.82326384834947,0.7158941401598489,7.505590233184417,0.32131021567037316,4.776284693844628,0.22097464571128783
0.054,6.878459482795181,0.9850867633686867,7.566305431074699,0.2805400727935923,4.814921637956626,0.21915682968920056
0.055,6.933122532137267,1.2832999728033587,7.626434785350994,0.5179635651831955,4.8531857724960865,0.2328319219407587
0.056,6.987250406262419,1.6479009914642082,7.685975446888661,0.6191378991737873,4.891075284383692,0.4991111806677812
0.057,7.0408405649623464,1.4327069505194188,7.744924621458582,1.02911141235528,4.928588395473642,0.6479762009676134
0.058,7.093890518116458,1.4125247247330572,7.803279569928105,1.5166413875013043,4.96572336268152,0.6472191604722395
0.059,7.1463978258696095,1.6007062763116413,7.861037608456571,0.9785959065458724,5.002478478108726,0.8935162491902746
0.06,7.198360098804855,1.730525163042028,7.918196108685342,1.2184070749107647,5.038852069163398,0.9888384445578707
0.061,7.249774998111233,1.3927923860900822,7.974752497922357,1.1455224998282025,5.074842498677863,0.943572452901456
0.062,7.30064023574654,1.7686113818058344,8.030704259321194,1.6089452535739646,5.110448165022578,1.007083202313868
0.063,7.350953574595092,1.6701020984235768,8.086048932054602,1.7344947460965543,5.145667502216564,1.1698136234097696
0.064,7.400712828620459,1.526649320827053,8.140784111482505,1.5798147642587814,5.180498980034321,1.0908795765679324
0.065,7.449915863013141,1.8353201260533314,8.194907449314455,1.528858925147543,5.214941104109198,1.1715093447490028
0.066,7.498560594333212,1.8124441724225193,8.248416653766535,1.406101446029501,5.248992416033248,1.0553964441393595
0.067,7.546644990647877,2.200797604919325,8.301309489712665,1.6064182449322717,5.282651493453514,1.2850780318782533
0.068,7.594167071663945,2.192599032503888,8.35358377883034,1.3913743589282248,5.315916950164761,1.2649184962986924
0.069,7.641124908855225,2.2239830015488957,8.405237399740749,1.451507126124965,5.348787436198657,1.3631446226211281
0.07,7.687516625584808,2.2043435142913483,8.45626828814329,1.247411508450281,5.381261637909366,1.4292091056368426
0.071,7.733340397222232,2.0192105076036513,8.506674436944456,1.5871151576921627,5.413338278055562,1.6449296371518547
0.072,7.77859445125553,2.215144516349835,8.556453896381084,1.6730967854383585,5.445016115878871,1.6283150829417163
0.073,7.8232770673981396,2.4391450242852657,8.605604774137953,1.888659397190302,5.476293947178697,1.6548096327385855
0.074,7.867386577690672,2.6113815002136316,8.65412523545974,1.993898197204081,5.50717060438347,1.7984808607268237
0.075,7.910921366597526,2.7496033051033235,8.702013503257279,1.771162643142677,5.5376449566182675,2.091583256780927
0.076,7.953879871098349,2.9904668278618702,8.749267858208185,1.8215317072959059,5.567715909768844,2.2023589633135927
0.077,7.996260580774324,2.9044001306794827,8.795886638851757,1.9821948303723071,5.597382406542026,2.2568635859443194
0.078,8.038062037889294,3.1250236746482765,8.841868241678224,1.9678957658316136,5.626643426522505,2.2676931044745245
0.079,8.07928283746568,3.2573329677704526,8.887211121212248,1.8332342875246659,5.655497986225976,2.050949238778922
0.08,8.119921627355257,3.2271907000676197,8.931913790090784,2.438127553638193,5.68394513914868,1.959901345963109
0.081,8.159977108304703,3.121942089902868,8.975974819135175,2.3023713870371476,5.711983975813292,1.9787047785413143
0.082,8.199448034015951,3.085530242474541,9.019392837417547,2.2716919192094744,5.739613623811166,2.193485376214249
0.083,8.238333211201375,2.884651878503572,9.062166532321514,2.4249752560368685,5.766833247840962,2.022894104893794
0.084,8.27663149963373,3.062309097210217,9.104294649597104,2.4927638304128745,5.79364204974361,2.0485518237414215
0.085,8.314341812190914,3.1492956967345584,9.145775993410007,2.706872474800827,5.820039268533639,1.8390561637739953
0.086,8.351463114895509,3.1798153587279425,9.186609426385061,2.6702397740670794,5.846024180426856,1.8818246950507058
0.087,8.387994426949106,3.2694030195080526,9.226793869644018,2.7351900633256885,5.871596098864374,1.7929927191300712
0.088,8.423934820761426,3.582248381702506,9.26632830283757,2.9709676255725936,5.896754374532998,1.8385109176346344
0.089,8.459283421974213,3.6183419036205313,9.305211764171634,3.114033739647927,5.921498395381949,1.6500529268439812
0.09,8.494039409479925,3.81598018067666,9.343443350427918,3.4438699226521083,5.9458275866359465,1.5951870790358669
0.091,8.528202015435198,3.9794020190048323,9.38102221697872,3.5306633535837126,5.969741410804638,1.7889721842488842
0.092,8.5617705252691,3.8508403851933766,9.417947577796012,3.5375527211613256,5.9932393676883695,1.8331812495181954
0.093,8.594744277686168,4.051849941297945,9.454218705454785,3.832919022741311,6.016320994380317,1.906971565482993
0.094,8.627122664664231,4.100715189680132,9.489834931130655,3.741079622709182,6.038985865264961,1.9937189483875222
0.095,8.65890513144703,4.162984315884943,9.524795644591734,3.7582611198228024,6.061233592012921,2.073048020485544
0.096,8.690091176531613,4.106617325856651,9.559100294184775,3.783858519215358,6.083063823572129,2.054822195276148
0.097,8.720680351650541,3.8142533041760345,9.592748386815597,3.978681013041781,6.104476246155379,2.292456010863224
0.098,8.750672261748878,3.4476902310874062,9.625739487923767,4.216781221782336,6.125470583224215,2.6301017163422977
0.099,8.780066564955995,3.2752514329546467,9.658073221451595,4.224605547146678,6.146046595469196,2.5639699568336702
0.1,8.80886297255217,3.432502676016225,9.689749269807388,4.221162476299053,6.166204080786518,2.646303600108142
0.101,8.837061248930006,3.3950638770734556,9.720767373823007,4.2292535762276575,6.185942874251004,2.777029009467911
0.102,8.864661211550661,3.3018963183751056,9.751127332705728,4.318161761724054,6.205262848085463,2.864910656092129
0.103,8.891662730894913,3.410269534731836,9.780829003984405,4.446611183048654,6.224163911626438,2.9341928314997467
0.104,8.918065730409031,3.3825991590718645,9.809872303449936,4.635626552544404,6.242646011286322,2.9550629899113514
0.105,8.943870186445512,3.6702289516020246,9.838257205090065,4.326305806393029,6.260709130511858,2.978129663679548
0.106,8.969076128198637,3.9574501832369244,9.865983741018502,4.262507008628969,6.278353289739045,2.9757442618764127
0.107,8.9936836376349,4.203828214991421,9.893052001398392,4.537779768653364,6.29557854634443,3.130043083311495
0.108,9.017692849418289,4.338233264506673,9.919462134360119,4.343119038655474,6.312384994592802,3.0629836973065316
0.109,9.04110395083043,4.182098589828835,9.945214345913472,4.147708069151678,6.3287727655813,2.9255779950012584
